"","Title","Path","Box"
"2177","The Man in the Moon","/movies/?id=maninthemoon.htm",2853801
"11803","The Great Beauty","/movies/?id=greatbeauty.htm",2852400
"11804","Filly Brown","/movies/?id=fillybrown.htm",2850357
"2678","Airborne","/movies/?id=airborne.htm",2850263
"2679","The Judas Project","/movies/?id=judasproject.htm",2850135
"9997","Letters to God","/movies/?id=letterstogod.htm",2848578
"3206","Othello","/movies/?id=othello95.htm",2844379
"1466","Running on Empty","/movies/?id=runningonempty.htm",2835116
"3207","The Perez Family","/movies/?id=perezfamily.htm",2832826
"2420","Reservoir Dogs","/movies/?id=reservoirdogs.htm",2832029
"6039","L'Auberge Espagnole","/movies/?id=laubergeespagnoleus.htm",2830361
"12491","The Identical","/movies/?id=identical.htm",2827666
"12492","The Fluffy Movie","/movies/?id=fluffymovie.htm",2827393
"2421","The Power of One","/movies/?id=powerofone.htm",2827107
"1000","Sid and Nancy","/movies/?id=sidandnancy.htm",2826523
"6040","Monsieur Ibrahim","/movies/?id=monsieuribrahim.htm",2823890
"3487","Unforgettable","/movies/?id=unforgettable.htm",2821671
"2422","Newsies","/movies/?id=newsies.htm",2819485
"90100","2016 Oscar Nominated Short Films","/movies/?id=2016oscarnominatedshortfilms.htm",2816816
"2939","The Hudsucker Proxy","/movies/?id=hudsuckerproxy.htm",2816518
"475","Yor: Hunter from the Future","/movies/?id=yor.htm",2810199
"7662","La Mujer de Mi Hermano","/movies/?id=mujerdemihermano.htm",2808241
"2178","Return to the Blue Lagoon","/movies/?id=returntothebluelagoon.htm",2807854
"4100","Happiness","/movies/?id=happiness.htm",2807390
"2680","Map of the Human Heart","/movies/?id=mapofthehumanheart.htm",2806881
"98","Loving Couples","/movies/?id=lovingcouples.htm",2806659
"11141","Barfi!","/movies/?id=barfi.htm",2804874
"3790","In the Company of Men","/movies/?id=inthecompanymen.htm",2804473
"12493","Citizenfour","/movies/?id=citizenfour.htm",2800870
"1216","Heat (1987)","/movies/?id=heat87.htm",2793214
"2423","Year of the Comet","/movies/?id=yearofthecomet.htm",2791515
"823","Fast Forward","/movies/?id=fastforward.htm",2791350
"3488","When We Were Kings","/movies/?id=whenwewerekings.htm",2789985
"2681","Hexed","/movies/?id=hexed.htm",2786807
"12494","Kirk Cameron's Saving Christmas","/movies/?id=savingchristmas.htm",2783970
"8278","Ma Fille, Mon Ange","/movies/?id=mafillemonange.htm",2779545
"8894","How to Lose Friends and Alienate People","/movies/?id=howtolosefriends.htm",2778752
"1708","Gleaming the Cube","/movies/?id=gleamingthecube.htm",2777280
"655","Impulse","/movies/?id=impulse.htm",2773433
"3208","Dr. Jekyll and Ms. Hyde","/movies/?id=drjekyllandmshyde.htm",2763020
"1467","The Manchurian Candidate (re-issue)","/movies/?id=manchuriancandidate88.htm",2757256
"12495","The Pyramid","/movies/?id=pyramid.htm",2756333
"5574","Comedian","/movies/?id=comedian.htm",2751988
"1001","Deadtime Stories","/movies/?id=deadtimestories.htm",2750741
"6041","My Architect","/movies/?id=myarchitect.htm",2750707
"4101","Freeriders","/movies/?id=freeriders.htm",2750064
"5575","Devdas","/movies/?id=devdas.htm",2745382
"1952","Desperate Hours (1990)","/movies/?id=desperatehours.htm",2742912
"5195","In the Mood for Love","/movies/?id=inthemoodforlove.htm",2738980
"11805","Ram-Leela","/movies/?id=ramleela.htm",2738863
"2424","Shadows and Fog","/movies/?id=shadowsandfog.htm",2735731
"824","Hot Moves","/movies/?id=hotmoves.htm",2732684
"12496","The Good Lie","/movies/?id=goodlie.htm",2722209
"9480","Cheri","/movies/?id=cheri.htm",2715657
"7100","Walk on Water","/movies/?id=walkonwater.htm",2713932
"2179","Straight Out of Brooklyn","/movies/?id=straightoutofbrooklyn.htm",2712293
"10543","Everything Must Go","/movies/?id=everythingmustgo.htm",2711643
"7663","The History Boys","/movies/?id=historyboys.htm",2706659
"13197","Youth","/movies/?id=youth.htm",2703296
"3209","The Show","/movies/?id=show.htm",2702578
"10544","The Way Back","/movies/?id=wayback.htm",2701859
"1217","The Allnighter","/movies/?id=allnighter.htm",2700000
"7664","Half Nelson","/movies/?id=halfnelson.htm",2697938
"2940","The Scout","/movies/?id=scout.htm",2694234
"6544","Bobby Jones: Stroke of Genius","/movies/?id=bobbyjonesstrokeofgenius.htm",2694071
"1953","Blind Fury","/movies/?id=blindfury.htm",2692037
"656","The Bear (1984)","/movies/?id=bear84.htm",2687148
"825","Bad Medicine","/movies/?id=badmedicine.htm",2685453
"3210","Richard III","/movies/?id=richardiii.htm",2684904
"1218","Hello Mary Lou: Prom Night II","/movies/?id=promnight2.htm",2683519
"3211","Magic in the Water","/movies/?id=magicinthewater.htm",2680717
"91100","Ip Man 3","/movies/?id=ipman3.htm",2679437
"7101","Junebug","/movies/?id=junebug.htm",2678691
"1954","After Dark, My Sweet","/movies/?id=afterdarkmysweet.htm",2678414
"11142","Samsara","/movies/?id=samsara.htm",2672413
"1002","Playing for Keeps (1986)","/movies/?id=playingforkeeps.htm",2669366
"13198","He Named Me Malala","/movies/?id=malala.htm",2668936
"476","The Final Option","/movies/?id=finaloption.htm",2666873
"9481","Easy Virtue","/movies/?id=easyvirtue.htm",2656784
"3489","Kids in the Hall: Brain Candy","/movies/?id=kidsinthehallbraincandy.htm",2654308
"13199","Chi-Raq","/movies/?id=chiraq.htm",2653032
"4102","The Mighty","/movies/?id=mighty.htm",2652246
"7665","Dhoom 2","/movies/?id=dhoom2.htm",2643586
"3791","One Night Stand","/movies/?id=onenightstand.htm",2642983
"2180","Naked Lunch","/movies/?id=nakedlunch.htm",2641357
"4822","God's Army","/movies/?id=godsarmy.htm",2637726
"12497","The Raid 2","/movies/?id=raid2.htm",2627209
"6545","Therese: The Story of Saint Therese of Lisieux","/movies/?id=therese.htm",2627016
"8279","Captivity","/movies/?id=captivity.htm",2626800
"99","The Idolmaker","/movies/?id=idolmaker.htm",2625716
"12498","Under the Skin (2014)","/movies/?id=undertheskin2014.htm",2614251
"1003","Heathcliff: The Movie","/movies/?id=heathcliff.htm",2610686
"11143","Girl in Progress","/movies/?id=girlinprogress.htm",2609412
"92100","Miles Ahead","/movies/?id=milesahead.htm",2609317
"1219","The Care Bears Movie 3","/movies/?id=carebears3.htm",2608000
"93100","Kapoor & Sons - Since 1921","/movies/?id=kapoorsons.htm",2607036
"2425","Raise the Red Lantern","/movies/?id=raisetheredlantern.htm",2603061
"9998","N'Secure","/movies/?id=nsecure.htm",2595644
"12499","The Admiral: Roaring Currents","/movies/?id=admiral.htm",2589811
"6546","Control Room","/movies/?id=controlroom.htm",2589616
"1220","House of Games","/movies/?id=houseofgames.htm",2585639
"13200","Captive (2015)","/movies/?id=captive2015.htm",2583301
"4103","Love and Death on Long Island","/movies/?id=loveanddeathonlongisland.htm",2581012
"3792","Brassed Off","/movies/?id=brassedoff.htm",2576331
"7666","After Dark's Horror Fest: 8 Films to Die For","/movies/?id=afterdarkshorrorfest.htm",2575000
"337","It Came From Hollywood","/movies/?id=itcamefromhollywood.htm",2573342
"2682","Calendar Girl","/movies/?id=calendargirl.htm",2570550
"3212","The Cure","/movies/?id=cure.htm",2568425
"1468","18 Again","/movies/?id=18again.htm",2567099
"826","Maxie","/movies/?id=maxie.htm",2564278
"657","Under the Volcano","/movies/?id=underthevolcano.htm",2556800
"1004","The Men's Club","/movies/?id=mensclub.htm",2556361
"1955","King of New York","/movies/?id=kingofnewyork.htm",2554476
"12500","Dragon Ball Z: Battle of Gods","/movies/?id=dragonballz2014.htm",2553002
"5196","The Dish","/movies/?id=dish.htm",2552992
"11144","Jiro Dreams of Sushi","/movies/?id=jirodreamsofsushi.htm",2552478
"10545","Carnage (2011)","/movies/?id=carnage2011.htm",2547047
"1005","Streets of Gold","/movies/?id=streetsofgold.htm",2546238
"12501","Bang Bang","/movies/?id=bangbang.htm",2546172
"1006","True Stories","/movies/?id=truestories.htm",2545142
"1956","Impulse (1990)","/movies/?id=impulse90.htm",2544504
"6042","Man on the Train","/movies/?id=manonthetrain.htm",2542020
"13201","Truth","/movies/?id=truth.htm",2541854
"11145","Ruby Sparks","/movies/?id=rubysparks.htm",2540106
"9482","Sin Nombre","/movies/?id=sinnombre.htm",2536665
"477","The King of Comedy","/movies/?id=kingofcomedy.htm",2536242
"6547","The Dreamers","/movies/?id=dreamers.htm",2532228
"10546","Bucky Larson: Born to Be a Star","/movies/?id=borntobeastar.htm",2529395
"6043","Pieces of April","/movies/?id=piecesofapril.htm",2528664
"827","A Private Function","/movies/?id=privatefunction.htm",2527088
"338","A Stranger is Watching","/movies/?id=strangeriswatching.htm",2519559
"11146","Dabangg 2","/movies/?id=debangg2.htm",2519190
"2426","Aces: Iron Eagle III","/movies/?id=ironeagle3.htm",2517600
"5576","Full Frontal","/movies/?id=fullfrontal.htm",2512846
"10547","RA One","/movies/?id=raone.htm",2511689
"8895","Frozen River","/movies/?id=frozenriver.htm",2511476
"1007","Reform School Girls","/movies/?id=reformschoolgirls.htm",2510433
"828","Marie","/movies/?id=marie.htm",2507995
"11806","Grace Unplugged","/movies/?id=graceunplugged.htm",2507201
"2941","Red Rock West","/movies/?id=redrockwest.htm",2502551
"13202","Mistress America","/movies/?id=mistressamerica.htm",2500431
"100","The Black Marble","/movies/?id=blackmarble.htm",2500000
"1008","P.O.W. - The Escape","/movies/?id=powtheescape.htm",2497233
"478","Rumble Fish","/movies/?id=rumblefish.htm",2494480
"1009","Desert Hearts","/movies/?id=deserthearts.htm",2492088
"3490","The Stupids","/movies/?id=stupids.htm",2491989
"658","Silent Night, Deadly Night","/movies/?id=silentnightdeadlynight.htm",2491460
"659","Choose Me","/movies/?id=chooseme.htm",2490233
"1221","The Stepfather","/movies/?id=stepfather.htm",2488740
"5197","Himalaya","/movies/?id=himalaya.htm",2487878
"94100","Our Kind of Traitor","/movies/?id=ourkindoftraitor.htm",2486566
"3213","Moonlight and Valentino","/movies/?id=moonlightandvalentino.htm",2484226
"7667","The Lost City","/movies/?id=lostcity.htm",2484186
"8280","The Polar Express (IMAX re-issue 2007)","/movies/?id=polarexpressimax07.htm",2483757
"9483","My One and Only","/movies/?id=myoneandonly.htm",2479538
"3214","Jefferson in Paris","/movies/?id=jeffersoninparis.htm",2473668
"12502","Kick","/movies/?id=kick.htm",2472695
"3793","Afterglow","/movies/?id=afterglow.htm",2465960
"1957","Class of 1999","/movies/?id=classof1999.htm",2459895
"5198","The Endurance: Shackleton's Antarctic Adventure","/movies/?id=enduranceshackletons.htm",2453083
"1010","My Beautiful Laundrette","/movies/?id=mybeautifullaundrette.htm",2451545
"11807","The Sapphires","/movies/?id=sapphires.htm",2450867
"12503","Kill the Messenger","/movies/?id=killthemessenger.htm",2450846
"206","The Hand","/movies/?id=hand.htm",2447576
"479","The Man Who Wasn't There (1983)","/movies/?id=manwhowasntthere83.htm",2443487
"480","Table for Five","/movies/?id=tableforfive.htm",2439705
"7668","Le Secret de Me Mere","/movies/?id=secretdememere.htm",2438422
"1222","Maurice","/movies/?id=maurice.htm",2438304
"1011","Hey There, It's Yogi Bear (re-issue)","/movies/?id=heythereitsyogibear86.htm",2438233
"2683","Son of the Pink Panther","/movies/?id=sonofthepinkpanther.htm",2438031
"13203","Pawn Sacrifice","/movies/?id=pawnsacrifice.htm",2436633
"660","Stranger Than Paradise","/movies/?id=strangerthanparadise.htm",2436000
"9999","Never Let Me Go","/movies/?id=neverletmego.htm",2434652
"481","Tough Enough","/movies/?id=toughenough.htm",2433722
"1469","Kansas","/movies/?id=kansas.htm",2432536
"10548","The Grace Card","/movies/?id=gracecard.htm",2430735
"8896","Ghajini","/movies/?id=ghajini.htm",2430627
"9484","Love Aaj Kal","/movies/?id=loveaajkal.htm",2430083
"12504","The Homesman","/movies/?id=homesman.htm",2429989
"8281","You Kill Me","/movies/?id=youkillme.htm",2429367
"1709","Farewell to the King","/movies/?id=farewelltotheking.htm",2420917
"3491","If Lucy Fell","/movies/?id=iflucyfell.htm",2420162
"3794","Career Girls","/movies/?id=careergirls.htm",2416734
"11808","The Gatekeepers","/movies/?id=gatekeepers.htm",2415727
"2427","Flirting","/movies/?id=flirting.htm",2415396
"1958","Body Chemistry","/movies/?id=bodychemistry.htm",2415312
"1223","Dead of Winter","/movies/?id=deadofwinter.htm",2413427
"13204","2015 Oscar Nominated Short Films","/movies/?id=2015oscarshorts.htm",2412593
"661","A Sunday in the Country","/movies/?id=sundayinthecountry.htm",2411143
"3492","Lawnmower Man 2: Beyond Cyberspace","/movies/?id=lawnmowerman2.htm",2409225
"1224","The Kindred","/movies/?id=kindred.htm",2407024
"7669","BloodRayne","/movies/?id=bloodrayne.htm",2405420
"2942","Go Fish","/movies/?id=gofish.htm",2405285
"1710","Gone with the Wind (Re-issue) (1989)","/movies/?id=gonewiththewind89.htm",2403316
"5199","Sidewalks of New York","/movies/?id=sidewalksofnewyork.htm",2402652
"11147","The Queen of Versailles","/movies/?id=queenofversailles.htm",2401999
"482","The Evil Dead","/movies/?id=evildead.htm",2400000
"2684","Kalifornia","/movies/?id=kalifornia.htm",2395231
"2943","Backbeat","/movies/?id=backbeat.htm",2392589
"1012","Dangerously Close","/movies/?id=dangerouslyclose.htm",2390525
"9485","In the Loop","/movies/?id=intheloop.htm",2388804
"11809","I'm In Love With a Church Girl","/movies/?id=churchgirl.htm",2387730
"10000","Twilight/New Moon Combo (one-night-only)","/movies/?id=twilightnewmooncombo.htm",2385237
"3215","The Basketball Diaries","/movies/?id=basketballdiaries.htm",2381087
"6548","Spring, Summer, Fall, Winter... and Spring","/movies/?id=springsummerfallwinterandspring.htm",2380788
"6044","Warren Miller's Journey (IMAX)","/movies/?id=warrenmillersjourney.htm",2377609
"6045","The Dancer Upstairs","/movies/?id=dancerupstairs.htm",2377348
"4441","Princess Mononoke","/movies/?id=princessmononoke.htm",2375308
"4104","Buffalo '66","/movies/?id=buffalo66.htm",2375097
"3795","Smilla's Sense of Snow","/movies/?id=smillassenseofsnow.htm",2372903
"3796","The Pillow Book","/movies/?id=pillowbook.htm",2372744
"339","A Little Sex","/movies/?id=littlesex.htm",2370376
"6549","Bon Voyage","/movies/?id=bonvoyage.htm",2354559
"11148","Ek Tha Tiger","/movies/?id=ekthatiger.htm",2347774
"1013","At Close Range","/movies/?id=atcloserange.htm",2347000
"1959","Downtown","/movies/?id=downtown.htm",2346150
"8897","Redbelt","/movies/?id=redbelt.htm",2345941
"11810","No (2013)","/movies/?id=no2013.htm",2343664
"2944","Double Dragon","/movies/?id=doubledragon.htm",2341309
"7102","Layer Cake","/movies/?id=layercake.htm",2339957
"5200","Gabriela","/movies/?id=gabriela.htm",2335352
"13205","Meru","/movies/?id=meru.htm",2334228
"2945","To Live","/movies/?id=tolive.htm",2332728
"5577","Last Orders","/movies/?id=lastorders.htm",2329631
"11811","Trance","/movies/?id=trance.htm",2328743
"5578","Russian Ark","/movies/?id=russianark.htm",2326979
"1470","A World Apart","/movies/?id=worldapart.htm",2326860
"1225","Weeds","/movies/?id=weeds.htm",2325444
"4823","East-West","/movies/?id=east-west.htm",2321029
"1960","White Hunter, Black Heart","/movies/?id=whitehunterblackheart.htm",2319124
"1711","Chocolat (1989)","/movies/?id=chocolat89.htm",2317091
"1014","Shanghai Surprise","/movies/?id=shanghaisurprise.htm",2315683
"483","Man, Woman and Child","/movies/?id=manwomanandchild.htm",2314561
"95100","A Aa","/movies/?id=aaa.htm",2313043
"3797","Shadow Conspiracy","/movies/?id=shadowconspiracy.htm",2312463
"13206","WARx2","/movies/?id=warx2.htm",2310625
"2946","A Good Man in Africa","/movies/?id=agoodmaninafrica.htm",2308390
"484","Merry Christmas Mr. Lawrence","/movies/?id=merrychristmasmrlawrence.htm",2306560
"3216","Burnt by the Sun","/movies/?id=burntbythesun.htm",2302338
"11812","The East","/movies/?id=east.htm",2301839
"12505","Ode to My Father","/movies/?id=odetomyfather.htm",2300121
"4105","Mark Twain's America in 3-D (IMAX)","/movies/?id=marktwainimax.htm",2297096
"1015","Sky Bandits","/movies/?id=skybandits.htm",2295500
"11813","Renoir","/movies/?id=renoir.htm",2293798
"3493","Once Upon a Time... When We Were Colored","/movies/?id=whenwewerecolored.htm",2291255
"2428","Love Crimes","/movies/?id=lovecrimes.htm",2287928
"4106","Dancing at Lughnasa","/movies/?id=dancingatlughnasa.htm",2287818
"3798","Snowriders 2","/movies/?id=snowriders2.htm",2287639
"4107","Hav Plenty","/movies/?id=havplenty.htm",2284034
"6046","The Company","/movies/?id=company.htm",2283914
"8898","Waltz with Bashir","/movies/?id=waltzwithbashir.htm",2283849
"4108","Pecker","/movies/?id=pecker.htm",2281761
"1961","The Nasty Girl","/movies/?id=nastygirl.htm",2281569
"2429","Noises Off","/movies/?id=noisesoff.htm",2280148
"2430","A Brief History of Time","/movies/?id=briefhistoryoftime.htm",2279692
"340","Yes, Giorgio","/movies/?id=yesgiorgio.htm",2279543
"1016","Nomads","/movies/?id=nomads.htm",2278264
"9486","Adam","/movies/?id=adam.htm",2277396
"5201","Escanaba in 'da Moonlight","/movies/?id=escanabaindamoonlight.htm",2276602
"6550","Riding Giants","/movies/?id=ridinggiants.htm",2276368
"2181","Showdown in Little Tokyo","/movies/?id=showdowninlittletokyo.htm",2275557
"4824","Bamboozled","/movies/?id=bamboozled.htm",2274979
"1962","Texasville","/movies/?id=texasville.htm",2268181
"8899","The Fall","/movies/?id=fall08.htm",2266905
"11149","Sleepwalk with Me","/movies/?id=sleepwalkwithme.htm",2266067
"12506","Love is Strange","/movies/?id=loveisstrange.htm",2262223
"101","Gilda Live","/movies/?id=gildalive.htm",2261507
"2947","Leprechaun 2","/movies/?id=leprechaun2.htm",2260622
"1712","Sing","/movies/?id=sing.htm",2260616
"6551","Dans une galaxie pres de chez vous","/movies/?id=dansunegalaxiepresdechezvous.htm",2259688
"11814","The Christmas Candle","/movies/?id=christmascandle.htm",2258620
"485","The Draughtsman's Contract","/movies/?id=draughtsmanscontract.htm",2256246
"6047","DysFunKtional Family","/movies/?id=dysfunktionalfamily.htm",2255000
"486","The Night of the Shooting Stars","/movies/?id=nightoftheshootingstars.htm",2251121
"7103","Water (Canada)","/movies/?id=watercanada.htm",2250329
"4109","Touch of Evil (re-issue)","/movies/?id=touchofevil98.htm",2247465
"13207","My All American","/movies/?id=myallamerican.htm",2246000
"12507","2 States","/movies/?id=2states.htm",2238174
"10001","The Illusionist (2010)","/movies/?id=illusionist2010.htm",2231474
"1963","Vincent and Theo","/movies/?id=vincentandtheo.htm",2231274
"10002","Rabbit Hole","/movies/?id=rabbithole.htm",2229058
"1226","The Squeeze","/movies/?id=squeeze.htm",2228951
"12508","Le Week-End","/movies/?id=leweekend.htm",2225098
"7670","Don","/movies/?id=don.htm",2223961
"7671","Perfume - The Story of a Murderer","/movies/?id=perfume.htm",2223293
"9487","The White Ribbon","/movies/?id=whiteribbon.htm",2222862
"6048","Shattered Glass","/movies/?id=shatteredglass.htm",2220008
"1964","Def by Temptation","/movies/?id=defbytemptation.htm",2218579
"7672","Lage Raho Munna Bhai","/movies/?id=lagerahomunnabhai.htm",2217562
"3217","Two Girls in Love","/movies/?id=twogirlsinlove.htm",2210408
"8900","Transsiberian","/movies/?id=transsiberian.htm",2206405
"4825","But I'm a Cheerleader","/movies/?id=butimacheerleader.htm",2205627
"4442","Autumn Tale","/movies/?id=autumntale.htm",2205339
"5202","Innocence","/movies/?id=innocence.htm",2202382
"8282","The Host","/movies/?id=host.htm",2201923
"1227","Dark Eyes","/movies/?id=darkeyes.htm",2201428
"5579","Rivers and Tides","/movies/?id=riversandtides.htm",2200276
"11815","Blue Is the Warmest Color","/movies/?id=bluewarm.htm",2199787
"2685","Sankofa","/movies/?id=sankofa.htm",2198984
"6552","Coffee and Cigarettes","/movies/?id=coffeeandcigarettes.htm",2198924
"4110","The Impostors","/movies/?id=impostors.htm",2198044
"7673","Rang De Basanti","/movies/?id=rangdebasanti.htm",2197694
"3218","Wild Bill","/movies/?id=wildbill.htm",2193982
"11816","Oldboy (2013)","/movies/?id=oldboy2013.htm",2193658
"662","Electric Dreams","/movies/?id=electricdreams.htm",2193612
"11817","Krrish 3","/movies/?id=krrish3.htm",2191534
"1228","Russkies","/movies/?id=russkies.htm",2189047
"13208","Jem and the Holograms","/movies/?id=jemandtheholograms.htm",2184640
"12509","Anchorman 2 (R-Rated Extended Cut)","/movies/?id=anchorman2r.htm",2184339
"663","Paris, Texas","/movies/?id=paristexas.htm",2181987
"1471","Bird","/movies/?id=bird.htm",2181286
"4111","Chinese Box","/movies/?id=chinesebox.htm",2178160
"829","Dance with a Stranger","/movies/?id=dancewithastranger.htm",2174622
"4112","Tarzan and the Lost City","/movies/?id=tarzanandthelostcity.htm",2172941
"12510","2014 Oscar Nominated Short Films","/movies/?id=2014oscar.htm",2171849
"12511","Words and Pictures","/movies/?id=wordsandpictures.htm",2171257
"4443","A Dog of Flanders","/movies/?id=dogofflanders.htm",2165637
"8901","Priceless","/movies/?id=priceless.htm",2165188
"3799","Ma Vie En Rose","/movies/?id=mavieenrose.htm",2162043
"4444","Limbo","/movies/?id=limbo.htm",2160710
"8902","Singh Is Kinng","/movies/?id=singhiskinng.htm",2159376
"11818","Austenland","/movies/?id=austenland.htm",2159041
"4113","Wilde","/movies/?id=wilde.htm",2158775
"1017","Turtle Diary","/movies/?id=turtlediary.htm",2156772
"1713","Scenes From the Class Struggle in Beverly Hills","/movies/?id=scenesfromtheclassstruggle.htm",2156471
"2948","The Endless Summer II","/movies/?id=endlesssummer2.htm",2155385
"207","Heartbeeps","/movies/?id=heartbeeps.htm",2154696
"830","Blood Simple","/movies/?id=bloodsimple.htm",2150000
"2686","Rich in Love","/movies/?id=richinlove.htm",2149866
"1229","Meatballs III","/movies/?id=meatballs3.htm",2147228
"11819","The Saratov Approach","/movies/?id=saratovapproach.htm",2146999
"2949","Mrs. Parker and the Vicious Circle","/movies/?id=mrsparkerandviciouscircle.htm",2144667
"11820","2013 Oscar Nominated Short Films","/movies/?id=2013oscar.htm",2142342
"1230","Morgan Stewart's Coming Home","/movies/?id=morganstewartscominghome.htm",2136381
"102","Windows","/movies/?id=windows.htm",2128395
"831","The Quiet Earth","/movies/?id=quietearth.htm",2123135
"3219","Mallrats","/movies/?id=mallrats.htm",2122561
"8903","Let the Right One In (2008)","/movies/?id=lettherightonein.htm",2122065
"2182","29th Street","/movies/?id=29thstreet.htm",2120564
"487","Videodrome","/movies/?id=videodrome.htm",2120439
"2687","The Nutcracker","/movies/?id=nutcracker.htm",2119994
"6553","Intimate Strangers","/movies/?id=intimatestrangers.htm",2110589
"488","Friday the 13th Part III (Re-issue)","/movies/?id=friday13th383.htm",2108548
"12512","Gloria (2014)","/movies/?id=gloria14.htm",2107925
"2688","The Summer House","/movies/?id=summerhouse.htm",2106846
"5580","State Property","/movies/?id=stateproperty.htm",2106838
"7674","Fanaa","/movies/?id=fanaa.htm",2105352
"2950","The Princess and the Goblin","/movies/?id=princessandthegoblin.htm",2105078
"6554","The Sea Inside","/movies/?id=seainside.htm",2104923
"3494","Faithful","/movies/?id=faithful.htm",2104439
"3220","A Month by the Lake","/movies/?id=monthbythelake.htm",2101087
"1965","Eating","/movies/?id=eating.htm",2100538
"3800","The Daytrippers","/movies/?id=daytrippers.htm",2099677
"8283","Guru","/movies/?id=guru07.htm",2096000
"4826","Butterfly","/movies/?id=butterfly.htm",2092682
"10003","A Prophet (Un prophete)","/movies/?id=aprophet.htm",2087720
"4114","Zero Effect","/movies/?id=zeroeffect.htm",2087471
"4445","Trick","/movies/?id=trick.htm",2087228
"6555","Les Choristes (Quebec)","/movies/?id=choristesqb.htm",2087128
"103","Just Tell Me What You Want","/movies/?id=justtellmewhatyouwant.htm",2086905
"3221","Shanghai Triad","/movies/?id=shanghaitriad.htm",2086101
"489","Screwballs","/movies/?id=screwballs.htm",2082215
"3222","Strawberry and Chocolate","/movies/?id=strawberryandchocolate.htm",2080805
"7104","Oliver Twist","/movies/?id=olivertwist.htm",2080321
"1472","Salaam Bombay!","/movies/?id=salaambombay.htm",2080046
"3223","Shallow Grave","/movies/?id=shallowgrave.htm",2079569
"8904","Rab Ne Bana Di Jodi","/movies/?id=rabnebanadijodi.htm",2078956
"6049","Raising Victor Vargas","/movies/?id=raisingvictorvargas.htm",2078661
"8905","The Wackness","/movies/?id=wackness.htm",2077116
"7675","Brick","/movies/?id=brick.htm",2075743
"664","Purple Hearts","/movies/?id=purplehearts.htm",2075282
"1966","The Sheltering Sky","/movies/?id=shelteringsky.htm",2075084
"11821","Blackfish","/movies/?id=blackfish.htm",2073582
"7676","Strangers with Candy","/movies/?id=strangerswithcandy.htm",2072645
"10549","Incendies (U.S. only)","/movies/?id=incendies.htm",2071334
"2183","Cadence","/movies/?id=cadence.htm",2070871
"4115","Billy's Hollywood Screen Kiss","/movies/?id=billyshollywoodscreenkiss.htm",2070399
"3495","Snowriders","/movies/?id=snowriders.htm",2068490
"13209","Tamasha","/movies/?id=tamasha.htm",2065487
"5581","Auto Focus","/movies/?id=autofocus.htm",2063196
"4446","Ravenous","/movies/?id=ravenous.htm",2062405
"11150","Rust and Bone","/movies/?id=rustandbone.htm",2062027
"1967","The Krays","/movies/?id=krays.htm",2060847
"2689","Married to It","/movies/?id=marriedtoit.htm",2059832
"4116","Two Girls and a Guy","/movies/?id=twogirlsandaguy.htm",2057193
"1473","Pelle the Conqueror","/movies/?id=pelletheconqueror.htm",2053931
"4447","Beyond the Mat","/movies/?id=beyondthemat.htm",2053648
"1018","Three Men and a Cradle","/movies/?id=threemenandacradle.htm",2052466
"1714","Jacknife","/movies/?id=jacknife.htm",2049769
"4448","Besieged","/movies/?id=besieged.htm",2048740
"490","Testament","/movies/?id=testament.htm",2044892
"8284","Avenue Montaigne","/movies/?id=avenuemontaigne.htm",2044858
"1715","Rooftops","/movies/?id=rooftops.htm",2043889
"3496","Big Bully","/movies/?id=bigbully.htm",2042530
"6556","We Don't Live Here Anymore","/movies/?id=wedontlivehereanymore.htm",2041014
"2690","El Mariachi","/movies/?id=elmariachi.htm",2040920
"4449","Wildfire: Feel the Heat (IMAX)","/movies/?id=wildfireimax.htm",2040635
"3497","Crash (1996)","/movies/?id=crash.htm",2038450
"10004","I Love You, Phillip Morris","/movies/?id=iloveyouphillipmorris.htm",2037459
"5203","Novocaine","/movies/?id=novocaine.htm",2036682
"2431","Mom and Dad Save the World","/movies/?id=momanddadsavetheworld.htm",2034470
"2432","Gate II","/movies/?id=gate2.htm",2032973
"491","Pieces","/movies/?id=pieces.htm",2032311
"10550","The Trip (2011)","/movies/?id=trip2011.htm",2030962
"208","This Is Elvis","/movies/?id=thisiselvis.htm",2028612
"9488","Is Anybody There?","/movies/?id=isanybodythere.htm",2026756
"12513","The Immigrant","/movies/?id=theimmigrant.htm",2025328
"7105","The Work and the Glory II: American Zion","/movies/?id=workandtheglory2.htm",2025032
"96100","A Bigger Splash","/movies/?id=abiggersplash.htm",2024099
"832","Re-Animator","/movies/?id=reanimator.htm",2023414
"1716","Winter People","/movies/?id=winterpeople.htm",2023282
"209","Sphinx","/movies/?id=sphinx.htm",2022771
"4450","Three Seasons","/movies/?id=threeseasons.htm",2021698
"3498","Surviving Picasso","/movies/?id=survivingpicasso.htm",2021348
"4451","Taal","/movies/?id=taal.htm",2020532
"2951","Kika","/movies/?id=kika.htm",2019581
"1019","RAD","/movies/?id=rad.htm",2015882
"2433","Night on Earth","/movies/?id=nightonearth.htm",2015810
"4452","Better Than Chocolate","/movies/?id=betterthanchocolate.htm",2015406
"6050","Sur le Seuil","/movies/?id=surleseuil.htm",2014071
"104","Bon Voyage Charlie Brown","/movies/?id=bonvoyagecharliebrown.htm",2013193
"1474","The Moderns","/movies/?id=moderns.htm",2011497
